ticket_number,customer_uuid,product_code,category_code,root_cause_code,ticket_status,priority,subject,created_date,channel,app_version,resolved_date,resolution_time_hours,customer_satisfaction_score
TKT-004353,9357f1f8-3d88-43cf-bb4a-63922efc0084,DI002,TRANSFER,RC001,Resolved,Medium,Issue with dLoan Flexi,2025-07-14,Web,v1.1,2025-07-14,19.83987831009249,5.0
TKT-004354,db1c09e8-05d4-44e2-a85a-70c1ef309449,DIN002,LOAN,RC005,Closed,High,Issue with dInvest Auto,2025-08-12,App,v1.1,2025-08-13,45.10819015928479,4.0
TKT-004355,0d8b67c8-4dab-4216-b8d1-f4220667073c,DI001,PAYMENT,RC003,Closed,High,Issue with dInvest Pro,2025-08-10,Phone,v1.1,2025-08-11,39.31459665580027,1.0
TKT-004356,c09ed70d-1cf1-492a-8e25-4a529cc21763,DL001,PAYMENT,RC003,Resolved,Medium,Issue with dProtect Plus,2025-07-16,App,v1.1,2025-07-17,31.44418617735006,3.0
TKT-004357,a18790e5-20d8-4bef-bf93-63fcd5906eaf,DL001,PAYMENT,RC005,Resolved,High,Issue with dLoan Quick,2025-08-07,App,v1.1,2025-08-09,11.420232697164355,3.0
TKT-004358,e76ab69a-90c9-4278-a04d-16d48a9463af,DI001,TRANSFER,RC001,Closed,Medium,Issue with dLoan Quick,2025-07-31,Email,v1.1,2025-07-31,66.12093962576802,5.0
TKT-004359,dcf0f605-bb6b-45a5-84a9-0c2b35045816,DL001,ACCOUNT,RC004,Open,Low,Issue with dSave Premium,2025-07-20,Web,v1.1,,,
TKT-004360,a9e3d4db-8de6-4bc6-a744-c4ed4f4681db,DS001,TRANSFER,RC004,Resolved,Medium,Issue with dInvest Pro,2025-08-04,Phone,v1.1,2025-08-06,43.27406879421602,2.0
TKT-004361,ad8cbfea-de4b-461e-b45e-9463032a09e0,DI002,TRANSFER,RC005,Closed,High,Issue with dProtect Plus,2025-07-20,Web,v1.1,2025-07-22,66.11867330659733,3.0
TKT-004362,72935cb1-6bc4-459f-821b-0b4e06d73c72,DIN002,LOAN,RC002,Closed,High,Issue with dProtect Plus,2025-08-04,Phone,v1.1,2025-08-04,54.895117286088144,1.0
TKT-004363,e36d0809-04d6-4c56-a2dd-46c61d4858d1,DS001,LOGIN,RC006,Resolved,Medium,Issue with dProtect Plus,2025-07-21,Web,v1.1,2025-07-23,61.952887883579514,2.0
TKT-004364,ed2324a0-f62f-43d3-8370-e7ed894c677d,DS001,LOAN,RC001,Open,Low,Issue with dLoan Quick,2025-07-22,Phone,v1.1,,,
TKT-004365,126ff5ed-4485-460d-b86a-d0f8fa33dec0,DIN001,SAVING,RC006,Resolved,Critical,Issue with dSave Premium,2025-07-17,Email,v1.1,2025-07-18,3.2140512117507525,5.0
TKT-004366,0d8bd0a6-dfd0-4054-831e-6ba018ac1de0,DS001,APP_CRASH,RC001,Closed,High,Issue with dInvest Pro,2025-07-27,App,v1.1,2025-07-27,4.399484472836528,4.0
TKT-004367,80f42d1c-8600-4d4e-b5b4-20a57870660c,DL002,PAYMENT,RC007,Resolved,Medium,Issue with dLoan Flexi,2025-08-09,Email,v1.1,2025-08-10,46.486484562984465,1.0
TKT-004368,b0fbb74e-ba90-4409-9452-37cf47018202,DL001,SAVING,RC002,Resolved,High,Issue with dInvest Auto,2025-07-16,Web,v1.2,2025-07-16,56.13148518887641,3.0
TKT-004369,246d6c4d-8c04-4c93-ae5c-553b79649e69,DS001,SAVING,RC007,Closed,Low,Issue with dLoan Quick,2025-07-31,Phone,v1.1,2025-08-02,1.0352772960980967,4.0
TKT-004370,31c46c9e-70be-4630-8a63-33e3247474b3,DS002,TRANSFER,RC006,Closed,Low,Issue with dInvest Pro,2025-07-19,App,v1.1,2025-07-19,54.741564376148155,3.0
TKT-004371,1b90ad82-9935-489b-b54e-5a0515fca5ef,DL002,LOGIN,RC002,Closed,Medium,Issue with dSave Plus,2025-07-14,Phone,v1.1,2025-07-14,7.127541385537766,3.0
TKT-004372,05f3384c-5751-4bdb-a58d-2e53d2d601d5,DL001,APP_CRASH,RC003,Closed,Medium,Issue with dProtect Plus,2025-08-05,App,v1.1,2025-08-05,40.72373918691059,1.0
TKT-004373,22b7bddc-120b-408d-a30c-92fb8b1fabc0,DI002,ACCOUNT,RC006,Open,Low,Issue with dLoan Quick,2025-07-21,Phone,v1.2,,,
TKT-004374,8397b92c-7eb5-4015-9035-5671e1d3e779,DI002,APP_CRASH,RC007,Closed,High,Issue with dLoan Flexi,2025-07-25,Email,v1.1,2025-07-27,29.712933882811363,1.0
TKT-004375,4552d0d2-f2ef-480a-be0f-d9ecc7074546,DIN002,PAYMENT,RC001,Resolved,Medium,Issue with dInvest Pro,2025-07-26,Phone,v1.1,2025-07-26,7.241132145418281,2.0
TKT-004376,cec1336f-f70e-4b76-9da9-f5f5cff8d23f,DI002,APP_CRASH,RC003,Resolved,High,Issue with dInvest Auto,2025-08-04,Phone,v1.1,2025-08-04,19.68757903308634,4.0
TKT-004377,24d13822-8d45-4ab0-ba8e-27b444a7b062,DIN002,APP_CRASH,RC005,Closed,High,Issue with dSave Premium,2025-07-29,Phone,v1.1,2025-07-29,52.306378361434994,5.0
TKT-004378,67c96204-28e3-43b6-8e8a-dc4b77242041,DIN001,SAVING,RC002,Closed,Medium,Issue with dProtect Plus,2025-08-12,Phone,v1.1,2025-08-13,45.342728008015634,2.0
TKT-004379,f9bc4e90-939f-4a27-9832-295fc3f8525a,DS002,PAYMENT,RC002,In Progress,Low,Issue with dLoan Flexi,2025-07-23,Web,v1.1,,,
TKT-004380,b8914c27-f27c-4a9e-9d42-7ce496b4fa17,DS002,LOAN,RC005,Closed,Medium,Issue with dProtect Basic,2025-08-03,Phone,v1.1,2025-08-05,45.85687326010591,4.0
TKT-004381,12d15585-b68e-47fa-bf17-5534cc4d5819,DS001,ACCOUNT,RC007,Closed,Low,Issue with dProtect Basic,2025-07-21,Email,v1.1,2025-07-21,16.642581960782955,2.0
TKT-004382,559febf0-4741-428c-bd05-9e4b84916088,DIN001,PAYMENT,RC004,Closed,High,Issue with dLoan Flexi,2025-08-01,Phone,v1.1,2025-08-01,69.33751504553804,3.0
TKT-004383,f9cf2bd2-a142-4851-8f47-3d7224ce3160,DI002,TRANSFER,RC003,Resolved,Critical,Issue with dSave Premium,2025-07-28,Web,v1.1,2025-07-28,17.43158499317238,2.0
TKT-004384,1e27f89d-f857-4412-b15a-a630517b4247,DS002,SAVING,RC006,Closed,High,Issue with dInvest Pro,2025-07-25,Web,v1.1,2025-07-26,34.76860002509182,2.0
TKT-004385,ad5f8e9c-c338-4fd3-8c3c-653355263d78,DIN001,SAVING,RC004,In Progress,Medium,Issue with dInvest Pro,2025-07-14,Phone,v1.1,,,
TKT-004386,f9eceeaa-e81b-4b8a-b8ae-3175300a52f8,DI002,ACCOUNT,RC003,In Progress,High,Issue with dProtect Plus,2025-07-30,Web,v1.1,,,
TKT-004387,e47c666a-b04d-4e79-8ff6-308a91356bfe,DI002,PAYMENT,RC005,In Progress,Low,Issue with dSave Plus,2025-07-28,Web,v1.1,,,
TKT-004388,400ec9f4-b40a-4315-8123-3b408d80a459,DIN001,APP_CRASH,RC003,Open,Medium,Issue with dLoan Flexi,2025-07-19,Email,v1.1,,,
TKT-004389,3e0b6622-9a65-44ea-8d7f-241ec6a6aeb4,DS002,ACCOUNT,RC001,In Progress,Medium,Issue with dSave Premium,2025-08-08,Email,v1.1,,,
TKT-004390,88604b56-a34f-4452-afe9-e8c94497734d,DS002,LOGIN,RC003,Closed,Low,Issue with dLoan Flexi,2025-08-07,Web,v1.1,2025-08-09,64.89357995054789,1.0
TKT-004391,38443789-ba05-4124-a5c4-3ccd36649fff,DIN002,APP_CRASH,RC001,Resolved,Low,Issue with dInvest Pro,2025-07-17,Email,v1.1,2025-07-18,67.30562986641502,5.0
TKT-004392,d2bda17d-c7f8-41f9-9c63-1e5212ad763a,DL002,LOAN,RC001,Open,Medium,Issue with dLoan Quick,2025-08-01,App,v1.2,,,
TKT-004393,f78cdcd6-821f-4418-a4be-bbbb9c77d0df,DL002,APP_CRASH,RC001,Closed,Medium,Issue with dProtect Basic,2025-08-01,App,v1.1,2025-08-03,54.0641836321237,5.0
TKT-004394,c2a6b530-31d9-42c2-b945-5f44e7648500,DS001,ACCOUNT,RC003,Closed,High,Issue with dInvest Pro,2025-08-10,Email,v1.1,2025-08-12,61.32238902946985,1.0
TKT-004395,f00523f6-9b21-4c68-abab-73b275da9b87,DL001,ACCOUNT,RC003,Open,Medium,Issue with dSave Premium,2025-07-27,Web,v1.1,,,
TKT-004396,6beca1c5-f32d-4603-9a64-940e7cd1ebbe,DS002,APP_CRASH,RC001,Closed,Medium,Issue with dProtect Basic,2025-07-22,Phone,v1.1,2025-07-22,21.69253487930512,5.0
TKT-004397,87adf150-102b-4078-9164-75d824aea775,DI001,PAYMENT,RC002,Closed,Medium,Issue with dLoan Flexi,2025-07-29,Web,v1.1,2025-07-30,2.037948012273144,4.0
TKT-004398,6db2b1de-84d3-4e72-9bc3-5e53301bb8e5,DL002,APP_CRASH,RC004,Resolved,Medium,Issue with dProtect Basic,2025-07-25,Phone,v1.2,2025-07-25,11.254142253113955,1.0
TKT-004399,f01c783d-6edf-441d-924c-b19c75618726,DS002,PAYMENT,RC006,Open,Medium,Issue with dLoan Quick,2025-07-15,Web,v1.1,,,
TKT-004400,66761e92-8e96-4b5d-a240-99b1c8c3e552,DS002,LOGIN,RC005,Closed,Critical,Issue with dSave Premium,2025-08-09,Phone,v1.1,2025-08-09,17.796239324145454,4.0
TKT-004401,d255f14a-1317-4e4f-a933-71548cbac9bd,DL002,APP_CRASH,RC002,Closed,Medium,Issue with dSave Premium,2025-07-15,App,v1.1,2025-07-15,45.923517748140654,2.0
TKT-004402,a3cf9be1-f913-4c67-a9f6-dd25467a2600,DS001,ACCOUNT,RC008,In Progress,Medium,Issue with dSave Plus,2025-07-19,Email,v1.1,,,
TKT-004403,71494c4f-0abe-405c-8a79-1f0b1d1c240e,DI001,PAYMENT,RC006,Closed,High,Issue with dInvest Pro,2025-08-07,Phone,v1.1,2025-08-08,53.16241051870658,4.0
TKT-004404,b4cd3da2-1090-462c-8b47-0927caa6ff60,DI001,SAVING,RC008,Resolved,Medium,Issue with dProtect Basic,2025-08-04,App,v1.1,2025-08-06,6.724359338850525,4.0
TKT-004405,ab8b78ee-da9a-4f9b-9212-015b6618d0fe,DIN001,ACCOUNT,RC002,In Progress,Low,Issue with dLoan Quick,2025-07-14,Email,v1.1,,,
TKT-004406,a549f077-ed44-4a14-9020-99e687036af4,DL002,LOGIN,RC006,Resolved,Medium,Issue with dInvest Auto,2025-08-09,Email,v1.1,2025-08-09,1.2900202626190278,4.0
TKT-004407,00a6ed52-835e-4419-877c-9b948035c6de,DIN001,SAVING,RC005,Closed,Low,Issue with dSave Premium,2025-07-29,App,v1.1,2025-07-31,34.54741653093275,3.0
TKT-004408,5567cd27-b466-4f33-9541-18608583d0bb,DS002,SAVING,RC005,In Progress,High,Issue with dSave Plus,2025-07-25,Email,v1.1,,,
TKT-004409,f5677d93-6f25-4802-932c-230db7af8412,DS001,SAVING,RC002,Open,Low,Issue with dSave Premium,2025-08-01,Web,v1.1,,,
TKT-004410,6274d6b1-99de-48d1-aa17-34eb167785ee,DS001,PAYMENT,RC004,Resolved,Medium,Issue with dLoan Quick,2025-07-17,App,v1.1,2025-07-17,66.47696390727342,5.0
TKT-004411,b5aa73c5-2916-423d-8437-cfb343ed1de1,DL001,LOAN,RC006,Open,Medium,Issue with dInvest Pro,2025-07-21,App,v1.1,,,
TKT-004412,999bc180-5741-4749-a9a9-fb2cd0e4fd8a,DL002,LOGIN,RC005,Resolved,Medium,Issue with dProtect Plus,2025-07-27,App,v1.1,2025-07-27,3.8355151362330058,1.0
TKT-004413,973dfb5f-a000-45bc-b844-75d33de939d9,DL001,ACCOUNT,RC003,Open,Medium,Issue with dSave Plus,2025-07-24,App,v1.1,,,
TKT-004414,670412f7-88e3-423d-852a-6e29933c8998,DIN001,LOAN,RC005,Closed,High,Issue with dProtect Basic,2025-07-17,Web,v1.1,2025-07-17,61.27754066972711,3.0
TKT-004415,67561314-e21b-4ad8-96c1-ea631f625067,DIN002,LOAN,RC008,Open,Medium,Issue with dProtect Basic,2025-08-10,Email,v1.1,,,
TKT-004416,91de7297-3ad9-45c5-98d3-6103d13b1782,DI001,APP_CRASH,RC003,Closed,Medium,Issue with dInvest Auto,2025-07-15,Email,v1.1,2025-07-16,3.0395806324980854,4.0
TKT-004417,76a6ac3b-8578-450c-96a9-60c6495f147a,DIN001,LOGIN,RC006,Closed,Medium,Issue with dLoan Flexi,2025-08-03,Phone,v1.1,2025-08-05,5.391402219026378,4.0
TKT-004418,6d0ca81b-9830-465a-8edd-760312b6f951,DIN001,SAVING,RC004,Closed,Low,Issue with dInvest Auto,2025-07-22,Phone,v1.1,2025-07-24,16.059079655120122,5.0
TKT-004419,9ba7723b-79d7-4815-a2e1-a1c9ed4451e6,DI002,LOAN,RC003,Closed,Low,Issue with dProtect Plus,2025-07-22,Email,v1.1,2025-07-23,41.12413612290013,1.0
TKT-004420,c67d23f6-4fbe-41fc-817f-47b23211a013,DL002,APP_CRASH,RC003,Open,High,Issue with dInvest Pro,2025-07-23,Email,v1.1,,,
TKT-004421,6c090c1b-7c74-40c4-b28b-9b769f7b0a13,DS001,TRANSFER,RC004,Closed,Medium,Issue with dProtect Plus,2025-07-28,Web,v1.1,2025-07-28,8.647937957406537,5.0
TKT-004422,0ad721c5-a914-408c-8585-6a28f9a04218,DI001,PAYMENT,RC008,Closed,Medium,Issue with dLoan Flexi,2025-08-02,Phone,v1.1,2025-08-04,71.2759036412969,5.0
TKT-004423,59ff60d6-7eb7-4909-8f15-fdac1a617eb4,DIN001,PAYMENT,RC005,Resolved,Medium,Issue with dInvest Pro,2025-07-31,Email,v1.1,2025-08-02,22.61761036603963,5.0
TKT-004424,8ff0f7e4-0cec-40c7-939a-4881d6b62aed,DI001,LOAN,RC004,Resolved,High,Issue with dProtect Basic,2025-07-28,Phone,v1.1,2025-07-29,9.476057774493441,4.0
TKT-004425,a8beb929-77c3-4949-b078-b1a1ca9907c2,DL002,LOGIN,RC003,Closed,Low,Issue with dLoan Flexi,2025-07-25,App,v1.1,2025-07-26,65.49508492391942,1.0
TKT-004426,36107e5b-b803-4157-874f-ba7859669b9f,DL001,LOAN,RC006,Closed,Low,Issue with dProtect Basic,2025-07-22,Web,v1.1,2025-07-23,57.22272149431128,3.0
TKT-004427,71a1e164-b884-4088-9eea-25287794b4cc,DI001,LOGIN,RC004,In Progress,Medium,Issue with dProtect Plus,2025-07-23,App,v1.1,,,
TKT-004428,0a3217d2-373a-4df8-831e-930f0387f74d,DL002,ACCOUNT,RC003,Closed,Low,Issue with dSave Premium,2025-08-02,Web,v1.1,2025-08-04,60.209931533961345,4.0
TKT-004429,bf9dea6f-93d1-4f3f-8520-6d4f093f49ed,DI001,LOAN,RC004,In Progress,Medium,Issue with dLoan Quick,2025-07-22,App,v1.1,,,
TKT-004430,244d7a16-fb9d-46ea-b410-1619594e81f1,DS002,PAYMENT,RC006,Resolved,High,Issue with dLoan Quick,2025-08-11,Web,v1.1,2025-08-13,41.72688867682257,5.0
TKT-004431,c395428a-024f-4385-a2ef-2b77a0d69a59,DS001,LOGIN,RC006,Closed,Low,Issue with dSave Premium,2025-07-17,Email,v1.1,2025-07-19,24.490414813056784,5.0
TKT-004432,f938c695-a180-45fa-ae0d-72ebdd8c1fa2,DS001,PAYMENT,RC001,Open,Medium,Issue with dSave Premium,2025-07-20,App,v1.1,,,
TKT-004433,9d3616a1-08de-4921-a60c-b547e2280fe3,DIN002,TRANSFER,RC008,Closed,High,Issue with dLoan Flexi,2025-07-20,Phone,v1.1,2025-07-21,21.71258233310453,4.0
TKT-004434,84c69839-e9ad-44c5-a105-16b6c1e024ef,DIN001,ACCOUNT,RC005,Resolved,Low,Issue with dProtect Basic,2025-08-05,Web,v1.1,2025-08-06,18.574973504281058,1.0
TKT-004435,b721ad07-70ae-4d92-8d2d-7b44a3e12e69,DL001,ACCOUNT,RC005,Resolved,Medium,Issue with dProtect Basic,2025-07-23,Phone,v1.1,2025-07-24,21.06601752621787,1.0
TKT-004436,ca19a323-0375-4d69-acb3-935e25f3336e,DL001,LOGIN,RC002,Closed,Low,Issue with dInvest Auto,2025-07-23,App,v1.1,2025-07-23,10.637665100966096,1.0
TKT-004437,bc5542d6-dbdd-40d1-b417-a14a4e0acf45,DIN002,LOAN,RC004,Closed,Medium,Issue with dInvest Auto,2025-07-31,Web,v1.1,2025-07-31,36.885239034689775,4.0
TKT-004438,fec21522-1e95-495f-b44a-004b453d7b05,DL002,TRANSFER,RC003,Open,Medium,Issue with dInvest Auto,2025-07-27,Phone,v1.1,,,
TKT-004439,ee78d9b6-19bd-4241-bf3c-e12c72834897,DS001,LOAN,RC002,Closed,Medium,Issue with dInvest Pro,2025-08-09,Web,v1.1,2025-08-10,3.48564068103706,5.0
TKT-004440,c8063284-0cf6-47ae-aa2d-a4ba6f30f880,DIN002,SAVING,RC007,Closed,High,Issue with dProtect Plus,2025-08-10,Phone,v1.1,2025-08-10,22.4430583192633,4.0
TKT-004441,3ebd69eb-6750-49dd-a388-ce0b1c5dc8f0,DL002,LOGIN,RC005,Closed,Medium,Issue with dInvest Pro,2025-07-17,Phone,v1.1,2025-07-17,16.53495272631498,4.0
TKT-004442,0e4775f8-a4c2-4928-8e4b-738e769b5877,DIN002,LOGIN,RC001,Closed,Low,Issue with dInvest Auto,2025-07-17,Phone,v1.1,2025-07-18,47.63341517842425,1.0
TKT-004443,d5f00f27-1e46-488e-abc0-30e4f7009428,DIN002,TRANSFER,RC008,Open,Low,Issue with dInvest Auto,2025-08-01,App,v1.1,,,
TKT-004444,62e064a3-4de9-404c-bb40-f70e23291773,DL001,TRANSFER,RC004,Closed,Low,Issue with dSave Plus,2025-08-05,Email,v1.1,2025-08-05,22.178361115645895,1.0
TKT-004445,2e219b35-b9d6-4a19-a318-dbbfc9c32c40,DI002,LOGIN,RC004,Closed,Medium,Issue with dSave Premium,2025-07-29,Phone,v1.1,2025-07-31,50.24970555334926,4.0
TKT-004446,b00906ae-c690-4aee-b88f-fdbf70b78e5e,DL002,LOAN,RC005,Resolved,Low,Issue with dProtect Plus,2025-08-11,Phone,v1.2,2025-08-12,16.900635768555198,3.0
TKT-004447,7e3fbffa-ef0b-4a34-bf24-a43aa0a97004,DS002,SAVING,RC005,Closed,High,Issue with dInvest Pro,2025-08-08,App,v1.1,2025-08-09,67.22176649545393,4.0
TKT-004448,a2624fd2-a289-499e-aa67-16d4ae2e7dd2,DL001,PAYMENT,RC005,Closed,Medium,Issue with dLoan Flexi,2025-08-06,App,v1.1,2025-08-06,67.74182998389948,2.0
TKT-004449,02c8feff-029d-4d1a-8621-b02d802a90c1,DIN002,PAYMENT,RC005,Closed,Medium,Issue with dLoan Flexi,2025-07-24,Phone,v1.1,2025-07-25,49.822422046497365,5.0
TKT-004450,75465a86-966f-4451-ba31-2ec32264ad66,DS002,PAYMENT,RC008,Closed,Low,Issue with dInvest Auto,2025-07-23,App,v1.2,2025-07-26,61.641152701146616,4.0
TKT-004451,c74bf097-36f3-45db-818b-ee4b26aa555a,DS001,TRANSFER,RC008,Closed,Medium,Issue with dInvest Pro,2025-07-21,Phone,v1.1,2025-07-22,5.530080303213797,4.0
TKT-004452,48159b75-9972-489b-9442-d72e9be4dd96,DI001,LOAN,RC003,In Progress,High,Issue with dLoan Flexi,2025-07-25,Email,v1.1,,,
TKT-004453,84ddda6b-04e6-4b26-9a89-622f9eb48f12,DIN001,APP_CRASH,RC006,Open,Medium,Issue with dInvest Auto,2025-07-21,Web,v1.1,,,
TKT-004454,1ad9ef72-fdb9-465b-a13f-032c47a72d8f,DS002,TRANSFER,RC001,Closed,Medium,Issue with dLoan Flexi,2025-08-06,Phone,v1.1,2025-08-08,71.17282836350391,2.0
TKT-004455,f51f8aa2-56eb-4d68-b38b-e64c3af70735,DI001,ACCOUNT,RC006,Closed,Medium,Issue with dSave Plus,2025-08-01,Phone,v1.1,2025-08-02,59.64196336133446,1.0
TKT-004456,ecd6438c-1756-4b9f-bdf4-539bce9edf46,DI001,ACCOUNT,RC003,Closed,Low,Issue with dLoan Flexi,2025-07-21,App,v1.1,2025-07-21,71.92758714519321,3.0
TKT-004457,8335aef3-2171-4020-97c8-fbadf1dc0916,DI002,PAYMENT,RC008,Resolved,High,Issue with dInvest Auto,2025-08-06,Phone,v1.1,2025-08-06,42.226884127664846,3.0
TKT-004458,4b80c9f5-559d-4633-b131-d029f859b7a6,DIN001,LOAN,RC008,Closed,High,Issue with dProtect Basic,2025-07-29,App,v1.1,2025-07-29,15.845216249827372,2.0
TKT-004459,cba65241-9990-4b31-aa7c-b1cffc5fb2d2,DIN001,PAYMENT,RC003,Closed,Low,Issue with dProtect Basic,2025-08-12,Email,v1.1,2025-08-14,23.543872718392038,4.0
TKT-004460,e1e58d6a-90f0-4ce1-8d43-a8c2b9a3ae14,DS001,PAYMENT,RC007,Closed,Medium,Issue with dLoan Quick,2025-08-09,App,v1.1,2025-08-09,30.91714181908759,3.0
TKT-004461,a543caa1-4f43-475f-a7a5-e0b73d5e65e2,DS002,ACCOUNT,RC005,Closed,Medium,Issue with dSave Premium,2025-08-03,Email,v1.1,2025-08-05,3.3735415911812274,1.0
TKT-004462,9cb8e4ee-4d54-42f9-a91f-15e301247a1e,DL002,SAVING,RC001,Closed,Medium,Issue with dProtect Basic,2025-07-26,Email,v1.1,2025-07-28,28.062855923960562,2.0
TKT-004463,400e373c-6506-4b5d-987f-b24f5db388ae,DI002,LOAN,RC001,Resolved,Low,Issue with dLoan Flexi,2025-07-23,Email,v1.1,2025-07-23,63.03024776858744,2.0
TKT-004464,ac52fa70-37da-4209-9649-2f0ed8560740,DI001,APP_CRASH,RC006,In Progress,Medium,Issue with dProtect Plus,2025-08-05,Web,v1.1,,,
TKT-004465,e02e81b6-19fa-4011-906f-ec0aa774686b,DS001,APP_CRASH,RC008,Resolved,Low,Issue with dLoan Quick,2025-08-01,App,v1.1,2025-08-01,50.22534259106602,2.0
TKT-004466,a938b252-a526-4a49-9107-6c46552078fd,DIN002,LOGIN,RC006,Closed,Medium,Issue with dSave Plus,2025-08-08,App,v1.1,2025-08-09,69.98779858606518,4.0
TKT-004467,692bc7c4-495f-4032-a8cb-1211f0b00a51,DIN001,APP_CRASH,RC001,Resolved,Low,Issue with dLoan Flexi,2025-07-25,Web,v1.1,2025-07-26,69.83367508630094,3.0
TKT-004468,af826da0-5a18-4557-8f24-73da4141c9c5,DIN002,LOGIN,RC005,Closed,Medium,Issue with dLoan Quick,2025-07-21,Phone,v1.1,2025-07-23,52.02959202541472,4.0
TKT-004469,72f68fe1-aace-4a98-b32e-9280c2fd6177,DL001,LOGIN,RC006,Open,Low,Issue with dInvest Pro,2025-08-04,Web,v1.1,,,
TKT-004470,538de1ea-8a29-435a-8c19-869f3d3d4c07,DL001,ACCOUNT,RC007,Closed,High,Issue with dInvest Pro,2025-08-05,Email,v1.1,2025-08-05,13.932399603951813,4.0
TKT-004471,770452cd-c847-4e95-b369-5e73d349c604,DS001,LOGIN,RC006,Open,High,Issue with dSave Plus,2025-07-30,App,v1.1,,,
TKT-004472,67e5630f-e5f5-4d49-a94e-9c0df14c8b95,DL001,APP_CRASH,RC005,Resolved,Low,Issue with dSave Plus,2025-08-09,Email,v1.1,2025-08-11,59.81100375794723,2.0
TKT-004473,a590d9c0-f7be-48ee-8d86-b6a22d1da9da,DS001,ACCOUNT,RC004,Closed,Low,Issue with dInvest Auto,2025-08-01,Web,v1.1,2025-08-01,16.533091155637305,1.0
TKT-004474,e9b9253b-6214-4a40-992a-49a68ca616cf,DS002,PAYMENT,RC003,Closed,Medium,Issue with dSave Plus,2025-08-01,Email,v1.1,2025-08-01,2.9551765172713305,1.0
TKT-004475,57d170b0-804a-4aac-b1ba-5b82e071c144,DIN002,TRANSFER,RC005,Closed,High,Issue with dProtect Basic,2025-08-06,Web,v1.1,2025-08-06,63.552924829543514,1.0
TKT-004476,e93ad151-5a6a-4dbb-b18f-913c37b4a9fe,DS002,SAVING,RC001,Closed,Low,Issue with dInvest Auto,2025-08-06,App,v1.2,2025-08-07,10.35271881362231,3.0
TKT-004477,cadafc6a-a80a-4473-97df-924a66fe3a6c,DS001,LOAN,RC003,Closed,Low,Issue with dLoan Flexi,2025-08-09,App,v1.1,2025-08-09,53.33377707698294,2.0
TKT-004478,d5b5c13e-3e2a-4c08-b720-a35d034b3b25,DIN002,ACCOUNT,RC001,Closed,High,Issue with dSave Plus,2025-08-05,Web,v1.1,2025-08-07,38.84672624187705,5.0
TKT-004479,f22d1dcb-fa64-4a8d-b50b-26c910eeb107,DL001,TRANSFER,RC002,In Progress,Medium,Issue with dProtect Plus,2025-08-11,Phone,v1.1,,,
TKT-004480,b9b3b540-9e31-448b-9931-54760eb51263,DI002,LOGIN,RC004,Closed,Medium,Issue with dProtect Basic,2025-08-07,Web,v1.1,2025-08-08,9.99463721517353,1.0
TKT-004481,278a9850-ec43-4284-9d54-734bf77f494c,DL002,PAYMENT,RC008,Open,Low,Issue with dSave Premium,2025-07-22,Web,v1.1,,,
TKT-004482,9a82018a-8789-4782-987d-15889ec080c6,DI001,LOAN,RC002,Closed,Medium,Issue with dInvest Auto,2025-07-16,Web,v1.2,2025-07-18,64.1650476483357,5.0
TKT-004483,bfa4f6c8-a31f-40a2-a545-fa87eaa3f025,DS001,LOGIN,RC008,Open,Low,Issue with dProtect Plus,2025-07-20,Email,v1.1,,,
TKT-004484,b3253b33-b508-47c8-a85c-620d65766113,DIN002,TRANSFER,RC002,Closed,Low,Issue with dInvest Pro,2025-08-04,App,v1.1,2025-08-06,0.5121266945847867,5.0
TKT-004485,71494c4f-0abe-405c-8a79-1f0b1d1c240e,DL002,LOAN,RC001,Open,Low,Issue with dSave Plus,2025-07-24,Email,v1.1,,,
TKT-004486,5d2f078b-6c65-4df0-8e2c-7c5a360cd5c6,DIN002,APP_CRASH,RC008,Open,Medium,Issue with dLoan Quick,2025-08-11,Web,v1.1,,,
TKT-004487,fcc740b7-1ded-41be-89b3-3403a086e098,DL002,PAYMENT,RC005,Open,Medium,Issue with dProtect Plus,2025-07-24,App,v1.1,,,
TKT-004488,8466b717-9c17-48e5-bef0-1238b963930d,DL001,SAVING,RC003,Open,Medium,Issue with dLoan Quick,2025-07-19,Web,v1.1,,,
TKT-004489,fe1b7f2d-29a0-44e8-9683-55143c1de3bf,DL001,SAVING,RC004,Closed,High,Issue with dLoan Quick,2025-07-22,Email,v1.1,2025-07-22,1.7862234494590785,4.0
TKT-004490,9cc5c20a-3a51-4eb5-8a1c-229e2864e5a4,DIN002,LOAN,RC005,In Progress,Medium,Issue with dLoan Quick,2025-08-10,Email,v1.1,,,
TKT-004491,c5115ca7-10ed-4ec1-be98-36476b5c9dd6,DL001,LOAN,RC005,Closed,Medium,Issue with dLoan Quick,2025-07-30,Web,v1.1,2025-08-01,34.81750630191094,5.0
TKT-004492,9fff056b-3b1b-45fc-b2e8-e10d9fdec1c1,DI001,PAYMENT,RC008,Closed,Medium,Issue with dLoan Flexi,2025-08-10,Phone,v1.1,2025-08-12,43.53557138198228,1.0
TKT-004493,56a827e6-8db5-4d32-8692-c57e89804b44,DI001,SAVING,RC005,Resolved,Low,Issue with dProtect Basic,2025-08-04,Phone,v1.1,2025-08-05,39.192586782948766,2.0
TKT-004494,440c9452-e354-41b1-a63d-0fff873e7b6b,DL001,SAVING,RC002,Open,Medium,Issue with dInvest Auto,2025-08-01,Phone,v1.2,,,
