customer_uuid,product_code,activation_date,status,balance,credit_limit,interest_rate
f01f2c1c-9979-40ab-b932-8f4b6585367d,DIN002,2024-02-25,Inactive,,,2.81
f01f2c1c-9979-40ab-b932-8f4b6585367d,DL002,2025-09-20,Inactive,,165179.7,0.67
f01f2c1c-9979-40ab-b932-8f4b6585367d,DS002,2025-03-08,Active,149938.86,,4.57
148ff2ac-b8a9-416a-87be-f70ee9940d03,DIN001,2024-05-05,Active,,,2.5
148ff2ac-b8a9-416a-87be-f70ee9940d03,DI001,2024-03-16,Active,,,1.06
148ff2ac-b8a9-416a-87be-f70ee9940d03,DL001,2024-01-30,Active,,128682.4,3.63
984a60f4-6837-4848-bf52-4eff13dd9844,DS002,2024-11-02,Active,440295.16,,1.54
984a60f4-6837-4848-bf52-4eff13dd9844,DI002,2025-07-22,Active,,,1.83
984a60f4-6837-4848-bf52-4eff13dd9844,DI001,2023-10-22,Active,,,3.57
44818027-fa13-4e8a-9b85-a0c89b054b4c,DI002,2024-05-12,Active,,,0.78
44818027-fa13-4e8a-9b85-a0c89b054b4c,DL001,2023-11-05,Active,,116031.92,3.41
129c717f-636d-4e12-a52b-473ad2cdb683,DIN001,2023-12-20,Active,,,1.83
129c717f-636d-4e12-a52b-473ad2cdb683,DI002,2025-03-03,Active,,,3.49
d10bd6d8-f6ca-4812-9f68-f8b7df2e9731,DS001,2025-06-10,Active,406549.39,,2.59
6d0473e7-8adf-4e46-9403-fd025a2a83bd,DI001,2024-05-12,Active,,,3.33
6d0473e7-8adf-4e46-9403-fd025a2a83bd,DI002,2025-09-09,Active,,,3.87
6d0473e7-8adf-4e46-9403-fd025a2a83bd,DIN002,2025-03-11,Inactive,,,3.77
a19a27e9-48be-475c-89b7-aa5b5c786f1f,DL002,2025-06-25,Inactive,,185881.6,0.81
a19a27e9-48be-475c-89b7-aa5b5c786f1f,DI002,2024-05-08,Active,,,3.44
bd9d0b71-8a2c-4ed6-8c24-37c02925b859,DS001,2025-06-04,Active,66856.77,,4.89
bd9d0b71-8a2c-4ed6-8c24-37c02925b859,DL001,2025-02-20,Active,,258503.95,3.75
bd9d0b71-8a2c-4ed6-8c24-37c02925b859,DIN001,2025-09-11,Active,,,1.74
18072eee-3127-4a0a-a3fe-0b2c0637a5a1,DS002,2024-10-14,Active,10991.13,,2.04
18072eee-3127-4a0a-a3fe-0b2c0637a5a1,DL001,2024-05-16,Active,,75016.07,2.71
024f248c-adcd-4aea-8026-d99232efa7d5,DIN002,2025-08-13,Active,,,1.14
024f248c-adcd-4aea-8026-d99232efa7d5,DL002,2024-12-07,Active,,172230.12,1.76
024f248c-adcd-4aea-8026-d99232efa7d5,DS002,2025-03-25,Active,494274.81,,4.76
17a92acd-fdeb-428f-a09f-04a535668b37,DL001,2024-04-02,Inactive,,161397.69,3.27
17a92acd-fdeb-428f-a09f-04a535668b37,DL002,2024-09-21,Active,,281818.78,2.09
6369fece-e61e-41af-9e01-6d926f935b71,DL002,2024-05-16,Active,,207286.99,2.48
3f8c18bb-5256-47f6-8b97-e77887f831f8,DIN002,2025-03-19,Active,,,4.62
3f8c18bb-5256-47f6-8b97-e77887f831f8,DS001,2024-01-02,Inactive,466034.77,,3.91
3f8c18bb-5256-47f6-8b97-e77887f831f8,DS002,2025-07-02,Active,344035.35,,1.51
426d3c0a-fa62-4311-8e6b-0de5cdd06382,DL001,2024-11-11,Inactive,,250149.77,4.95
b5effdbb-13d8-4dac-8e34-63d740e06647,DS001,2024-12-18,Active,449127.32,,0.83
d04a394c-e864-4b53-bb5a-6b0b43401a58,DI002,2024-09-17,Active,,,0.77
9b5ba4ec-38e9-4ff9-bf16-62bed480e25a,DIN002,2025-01-21,Active,,,2.29
9b5ba4ec-38e9-4ff9-bf16-62bed480e25a,DI002,2024-08-07,Active,,,3.7
9b5ba4ec-38e9-4ff9-bf16-62bed480e25a,DS002,2024-03-18,Active,319405.74,,4.62
be7ac57a-e98d-4961-b614-966560f0332f,DIN002,2024-10-19,Active,,,1.35
be7ac57a-e98d-4961-b614-966560f0332f,DL001,2023-11-03,Active,,247620.63,3.5
74b8a7e3-3c55-4b99-a7af-b1efa4593a16,DS001,2024-05-18,Active,8561.46,,4.56
74b8a7e3-3c55-4b99-a7af-b1efa4593a16,DL001,2023-11-04,Active,,69056.43,3.49
9b1590b8-2fd7-4c0b-bc8d-df03a504bf55,DI002,2023-12-11,Active,,,3.55
b3831f62-2451-4596-a7dc-5d43e5b564c9,DS001,2025-07-10,Active,353173.62,,4.53
55de5c9b-a42e-4120-95f1-c4fdc14916bd,DS001,2025-05-02,Active,290052.26,,0.94
899025e7-c482-4c00-a64c-fd610e5650c3,DS002,2024-03-30,Active,460466.07,,2.5
899025e7-c482-4c00-a64c-fd610e5650c3,DI001,2024-02-05,Inactive,,,4.1
4a4e0de5-dd87-49e4-a6ce-6b4de738eb30,DS002,2024-06-10,Active,425024.93,,3.68
3a3b5efb-3ad8-488d-a75f-0a3611de178f,DIN002,2024-09-17,Active,,,2.35
3a3b5efb-3ad8-488d-a75f-0a3611de178f,DI001,2024-06-29,Inactive,,,4.37
3a3b5efb-3ad8-488d-a75f-0a3611de178f,DIN001,2024-01-05,Active,,,3.3
321ed4e1-13c5-459e-8a9e-166282959445,DIN002,2025-05-20,Active,,,3.77
321ed4e1-13c5-459e-8a9e-166282959445,DIN001,2025-05-10,Inactive,,,2.19
5847c729-bc1f-4d42-8f9a-a27174c2fb47,DL002,2025-07-13,Active,,23898.7,4.46
5847c729-bc1f-4d42-8f9a-a27174c2fb47,DS002,2023-11-14,Active,310447.82,,1.83
ad2fe02a-e3ee-43ca-a074-0ceafcf60182,DL002,2023-11-15,Active,,212809.98,3.77
0178d0a5-ecef-4311-801d-8f99b5d2eeb8,DS002,2024-10-20,Active,348465.73,,4.72
9914f12f-6b8a-424a-a049-f20d457279b6,DS002,2024-08-09,Active,415252.1,,2.02
08acafb9-acf3-44a2-b416-1f4875f74ee2,DIN001,2024-04-20,Active,,,0.51
53a3939e-6899-48d6-8e44-4af9b106c45a,DI001,2024-11-16,Active,,,0.75
53a3939e-6899-48d6-8e44-4af9b106c45a,DI002,2024-10-04,Active,,,3.57
ed84acc9-413b-48c4-af22-9e93cfdea771,DIN001,2024-09-20,Active,,,1.86
ed84acc9-413b-48c4-af22-9e93cfdea771,DI002,2024-06-22,Active,,,4.06
4380ce87-76e6-477d-8346-dc05bf461227,DI001,2025-04-21,Active,,,2.72
4380ce87-76e6-477d-8346-dc05bf461227,DL002,2025-01-01,Active,,122017.52,2.67
4380ce87-76e6-477d-8346-dc05bf461227,DI002,2025-03-05,Active,,,4.63
79e8ae89-fe13-4a1e-8dcb-9c5efe5afb3f,DL002,2025-08-21,Active,,77122.31,1.19
79e8ae89-fe13-4a1e-8dcb-9c5efe5afb3f,DI001,2024-01-08,Active,,,4.31
9324b6c4-8ac2-4dfb-9f89-28b70a7029bb,DS001,2025-02-05,Active,387664.5,,4.74
9324b6c4-8ac2-4dfb-9f89-28b70a7029bb,DI001,2024-01-02,Active,,,3.45
5726bc6a-b063-4092-b77c-6553d5cb8082,DI002,2023-10-14,Active,,,4.08
5726bc6a-b063-4092-b77c-6553d5cb8082,DIN001,2025-04-30,Active,,,2.53
c14b0d1d-bb5d-484c-89d6-c019f3ee3774,DL001,2024-02-24,Active,,255380.61,3.65
c14b0d1d-bb5d-484c-89d6-c019f3ee3774,DIN002,2023-11-20,Active,,,4.4
c14b0d1d-bb5d-484c-89d6-c019f3ee3774,DS001,2025-07-03,Inactive,349552.76,,3.37
34dfd42a-62ca-4582-b772-6784b2902e0e,DL002,2024-06-14,Inactive,,289384.75,4.5
4b519333-ad97-47c0-8ad8-b5743bc72b18,DL001,2025-05-25,Active,,139471.18,4.2
4b519333-ad97-47c0-8ad8-b5743bc72b18,DS002,2024-07-02,Active,374826.47,,1.39
b86035a2-5d14-46e9-b194-69eb8646a6fb,DI002,2024-08-19,Active,,,4.73
23254bc6-19d3-4d9a-a662-9a1733005cdc,DL002,2024-03-05,Active,,107782.38,1.07
9dbdc20c-0911-4a59-a331-5569f56f38b1,DS001,2024-04-10,Active,2551.56,,3.64
9dbdc20c-0911-4a59-a331-5569f56f38b1,DL002,2024-12-15,Inactive,,123767.98,4.88
c5115ca7-10ed-4ec1-be98-36476b5c9dd6,DS001,2024-12-01,Active,466972.97,,3.86
fa143f44-0a3d-4921-b4da-2401bfcee74a,DI002,2025-01-09,Active,,,4.38
fa143f44-0a3d-4921-b4da-2401bfcee74a,DI001,2025-03-01,Active,,,1.34
fa143f44-0a3d-4921-b4da-2401bfcee74a,DL001,2024-06-26,Active,,174925.93,1.98
03aefa62-764d-4243-94fa-a0f5e61219b5,DS001,2025-07-18,Active,350008.44,,0.83
61e310f7-9e52-4326-a28d-5701a3c8a457,DS002,2024-10-06,Active,379894.94,,2.58
61e310f7-9e52-4326-a28d-5701a3c8a457,DIN001,2025-06-06,Active,,,2.2
720343fc-ef2a-4add-891a-dff6ce49beec,DIN002,2024-11-13,Inactive,,,0.96
720343fc-ef2a-4add-891a-dff6ce49beec,DS002,2024-12-11,Active,208885.06,,2.79
720343fc-ef2a-4add-891a-dff6ce49beec,DI001,2024-05-30,Active,,,0.57
7cc71a87-8d60-4c3b-91da-81c8901334d0,DIN002,2025-05-12,Active,,,2.41
7cc71a87-8d60-4c3b-91da-81c8901334d0,DI002,2025-03-06,Active,,,4.65
7cc71a87-8d60-4c3b-91da-81c8901334d0,DS002,2024-07-24,Active,82756.38,,1.33
e066b89d-d9d1-4c11-8d5b-a5cd311e336d,DS002,2024-09-23,Active,404979.88,,0.52
5628c13e-ea9b-45eb-b1fc-8f26466d19a5,DL002,2024-01-25,Active,,145311.33,3.46
5628c13e-ea9b-45eb-b1fc-8f26466d19a5,DI002,2025-06-09,Active,,,4.25
5628c13e-ea9b-45eb-b1fc-8f26466d19a5,DI001,2024-06-05,Active,,,1.04
07232523-1b5d-41aa-b18e-ff3e26f5a949,DS001,2024-04-12,Inactive,224930.82,,2.02
07232523-1b5d-41aa-b18e-ff3e26f5a949,DL001,2024-09-08,Active,,225313.1,0.95
f7526f08-7c39-4b5a-9dee-a405d6258411,DL002,2024-06-09,Active,,145979.69,2.43
f7526f08-7c39-4b5a-9dee-a405d6258411,DI001,2024-09-29,Active,,,3.2
4db49a54-4268-4356-8cfa-62f49da1ae3d,DL001,2025-07-17,Active,,24674.42,1.63
4db49a54-4268-4356-8cfa-62f49da1ae3d,DL002,2025-08-20,Active,,208125.72,3.28
151546b0-ba75-40ef-b5df-8436aaadfbe6,DS001,2024-08-21,Active,168605.71,,3.54
151546b0-ba75-40ef-b5df-8436aaadfbe6,DL001,2025-08-12,Active,,138673.97,0.65
1477a80d-565f-4521-87d3-1da32960a254,DIN001,2023-10-23,Active,,,4.3
1477a80d-565f-4521-87d3-1da32960a254,DS002,2024-06-04,Active,489696.95,,4.65
9e61f0dc-cc69-4137-bdf3-59d65a6d4596,DI001,2024-01-02,Active,,,0.67
9e61f0dc-cc69-4137-bdf3-59d65a6d4596,DS001,2024-06-06,Active,117563.93,,4.89
9e61f0dc-cc69-4137-bdf3-59d65a6d4596,DIN002,2024-10-01,Active,,,2.98
f598d494-4c1e-427f-a4d9-d65ecb81c490,DI001,2024-06-02,Active,,,4.24
f598d494-4c1e-427f-a4d9-d65ecb81c490,DL001,2024-04-21,Active,,117984.36,3.64
3b35d734-edd4-4aac-b687-9ded83d41000,DI001,2023-12-08,Active,,,4.33
3b35d734-edd4-4aac-b687-9ded83d41000,DS001,2024-08-31,Active,296932.35,,0.99
b2552041-3042-4f1c-8aa1-554ea85cd56f,DI001,2024-09-06,Inactive,,,2.73
b2552041-3042-4f1c-8aa1-554ea85cd56f,DS002,2024-04-15,Active,433078.08,,2.83
c5ef0e06-3023-4cc4-8320-4ad975ab1263,DI001,2025-09-02,Active,,,4.32
c5ef0e06-3023-4cc4-8320-4ad975ab1263,DIN002,2025-04-13,Active,,,2.77
c5ef0e06-3023-4cc4-8320-4ad975ab1263,DIN001,2024-09-17,Active,,,4.05
b6721e5d-e1a6-4f04-8b93-b2a8c245ff5e,DIN002,2023-12-08,Inactive,,,0.86
b6721e5d-e1a6-4f04-8b93-b2a8c245ff5e,DI001,2024-10-31,Active,,,0.64
cd6339ed-0837-424d-a2aa-1701063f8384,DL002,2023-11-23,Active,,196779.52,3.64
a8c9aa31-a05f-45e6-8534-6e4176d6dc39,DI002,2024-11-08,Active,,,0.57
a8c9aa31-a05f-45e6-8534-6e4176d6dc39,DIN001,2024-07-17,Active,,,0.83
a8c9aa31-a05f-45e6-8534-6e4176d6dc39,DS002,2024-04-21,Active,170981.06,,2.08
caa111e2-6a4e-4fa6-80c3-7109978d1759,DIN002,2023-11-12,Active,,,1.44
caa111e2-6a4e-4fa6-80c3-7109978d1759,DIN001,2025-09-28,Active,,,3.3
caa111e2-6a4e-4fa6-80c3-7109978d1759,DL001,2024-09-05,Inactive,,98193.27,1.62
ff88ece7-2326-4745-954b-b76fbb235ebc,DS001,2024-06-21,Active,74048.98,,1.08
c34ae3df-566e-4d36-8fa9-ef09de4f495b,DS001,2024-11-25,Active,162130.56,,4.51
c34ae3df-566e-4d36-8fa9-ef09de4f495b,DI001,2023-10-13,Active,,,1.92
9758a25f-dad8-42da-be17-ddb3304c9c7b,DIN001,2024-12-16,Inactive,,,2.04
27769e0e-4009-4b2b-8524-53fe204ccc6d,DL001,2024-03-12,Inactive,,229637.76,2.68
27769e0e-4009-4b2b-8524-53fe204ccc6d,DI002,2024-03-06,Inactive,,,4.45
27769e0e-4009-4b2b-8524-53fe204ccc6d,DIN002,2025-03-12,Active,,,3.09
fb08a2a7-c327-494c-ba44-27a5eee685a9,DI001,2025-05-16,Active,,,1.03
fb08a2a7-c327-494c-ba44-27a5eee685a9,DS002,2024-05-27,Active,99515.98,,2.14
fb08a2a7-c327-494c-ba44-27a5eee685a9,DI002,2025-02-10,Active,,,3.86
6b505094-5e2c-44c6-aed7-b05a1ce73b0a,DI002,2024-06-21,Inactive,,,4.07
6b505094-5e2c-44c6-aed7-b05a1ce73b0a,DIN002,2025-05-11,Active,,,2.6
c9198c69-cbfe-48f0-b8a9-f704725aa10d,DS002,2024-02-06,Active,271251.22,,4.96
c9198c69-cbfe-48f0-b8a9-f704725aa10d,DIN001,2025-03-02,Active,,,4.76
c9198c69-cbfe-48f0-b8a9-f704725aa10d,DIN002,2024-06-29,Inactive,,,4.89
d47f69f1-1197-40bf-861a-1df056ed3d25,DL001,2024-03-14,Inactive,,60390.42,3.72
d47f69f1-1197-40bf-861a-1df056ed3d25,DIN002,2025-04-17,Active,,,3.61
d47f69f1-1197-40bf-861a-1df056ed3d25,DI001,2024-06-06,Active,,,2.93
75465a86-966f-4451-ba31-2ec32264ad66,DS001,2024-03-06,Inactive,321613.14,,2.39
75465a86-966f-4451-ba31-2ec32264ad66,DIN001,2025-08-06,Active,,,2.74
75465a86-966f-4451-ba31-2ec32264ad66,DL002,2025-04-11,Active,,102546.17,4.17
4e49047e-9c77-40da-9c7d-98d3e81b4f76,DS001,2024-10-02,Inactive,160310.72,,1.18
4e49047e-9c77-40da-9c7d-98d3e81b4f76,DS002,2024-09-02,Active,337949.26,,3.23
4c19c722-4167-4942-bcec-938500fe9514,DL002,2025-02-09,Inactive,,192517.92,3.25
7f4d55b9-7d45-4a09-802d-35e81f47d902,DL002,2024-06-28,Active,,288987.72,2.41
7f4d55b9-7d45-4a09-802d-35e81f47d902,DIN001,2025-03-22,Inactive,,,3.94
7f4d55b9-7d45-4a09-802d-35e81f47d902,DL001,2025-03-14,Active,,245579.82,0.71
8e73b65f-383b-4cff-924f-6d6b2182a981,DIN001,2024-01-01,Active,,,0.64
8e73b65f-383b-4cff-924f-6d6b2182a981,DS002,2023-12-25,Active,287155.12,,3.03
8e73b65f-383b-4cff-924f-6d6b2182a981,DIN002,2024-08-03,Active,,,1.39
e261cbbb-040f-4f20-a1e5-4bbd77761a8d,DI001,2025-06-14,Active,,,2.39
e261cbbb-040f-4f20-a1e5-4bbd77761a8d,DL001,2024-10-26,Active,,119259.06,4.15
e261cbbb-040f-4f20-a1e5-4bbd77761a8d,DIN001,2024-06-09,Active,,,2.85
19a814dc-952b-4f93-82a1-97c123797ace,DS001,2024-08-21,Active,46296.01,,4.06
19a814dc-952b-4f93-82a1-97c123797ace,DL002,2025-04-07,Active,,41037.78,0.59
19a814dc-952b-4f93-82a1-97c123797ace,DI001,2025-06-20,Active,,,2.06
0b191009-897e-4ab6-93c9-c3f56b557a51,DS001,2025-05-19,Active,97358.96,,1.64
0b191009-897e-4ab6-93c9-c3f56b557a51,DI002,2024-10-16,Active,,,1.28
0b191009-897e-4ab6-93c9-c3f56b557a51,DI001,2024-11-28,Active,,,3.73
9a00dc1c-b2c1-42e1-a33c-ea03b7c1394a,DL002,2025-01-19,Active,,241755.51,2.38
ed49f4e4-e526-46a8-9130-512c1b3e57db,DIN001,2023-11-10,Active,,,4.27
ed49f4e4-e526-46a8-9130-512c1b3e57db,DI002,2025-09-09,Active,,,0.74
ce2d7b98-2521-4a75-bbfe-385dc9e9ea0d,DS002,2024-11-20,Active,490846.87,,1.37
ce2d7b98-2521-4a75-bbfe-385dc9e9ea0d,DIN001,2024-06-11,Active,,,2.1
ce2d7b98-2521-4a75-bbfe-385dc9e9ea0d,DS001,2025-05-10,Active,82980.06,,2.74
f6ef372c-0d8e-48ae-9eef-2eb21014f9ae,DIN001,2025-03-22,Inactive,,,2.0
f6ef372c-0d8e-48ae-9eef-2eb21014f9ae,DL001,2024-04-18,Active,,173615.17,1.77
25c7050b-c935-4631-9de8-584fa8ae376f,DL001,2024-06-13,Active,,247985.45,2.83
25c7050b-c935-4631-9de8-584fa8ae376f,DS001,2024-04-24,Active,427835.74,,2.75
25c7050b-c935-4631-9de8-584fa8ae376f,DIN002,2025-03-12,Active,,,4.81
ba99c11b-c7c5-42dd-9c10-a8efc1c2517e,DL002,2024-06-20,Active,,24500.69,2.88
ba99c11b-c7c5-42dd-9c10-a8efc1c2517e,DI002,2023-10-29,Active,,,3.28
7ec5612a-48e3-44ae-8083-7e7895494178,DIN001,2025-01-25,Active,,,3.01
7ec5612a-48e3-44ae-8083-7e7895494178,DS002,2024-03-30,Active,150069.29,,4.5
7ec5612a-48e3-44ae-8083-7e7895494178,DL002,2024-04-16,Active,,260563.05,3.63
f2b9350b-f2df-4311-8731-979072dca090,DI002,2024-11-09,Active,,,2.25
afd2fe25-0f0f-42f9-b5d5-c315151b305d,DI001,2023-11-21,Active,,,2.73
afd2fe25-0f0f-42f9-b5d5-c315151b305d,DIN001,2025-09-14,Active,,,1.59
afd2fe25-0f0f-42f9-b5d5-c315151b305d,DL001,2024-04-21,Active,,109400.97,3.66
a035d595-5653-4c44-9fd8-7a1b8038593f,DL002,2024-02-19,Active,,286928.71,2.51
68a2f9c0-b812-4ad6-9ce7-9c96655d0468,DIN002,2024-08-17,Active,,,0.74
68a2f9c0-b812-4ad6-9ce7-9c96655d0468,DI001,2025-09-11,Active,,,3.64
49b66d1c-bbe1-4a3b-b0eb-6a374a24e243,DS001,2023-12-26,Active,295830.93,,4.12
49b66d1c-bbe1-4a3b-b0eb-6a374a24e243,DL001,2024-04-06,Active,,109342.04,0.85
49b66d1c-bbe1-4a3b-b0eb-6a374a24e243,DI002,2024-02-05,Active,,,4.59
f1d46908-7989-482b-a634-a19d707aab26,DL002,2024-04-26,Active,,255771.69,1.85
f1d46908-7989-482b-a634-a19d707aab26,DIN002,2025-10-08,Active,,,4.12
f1d46908-7989-482b-a634-a19d707aab26,DS001,2024-11-26,Active,413177.69,,4.72
18865cd0-370e-41ad-a2b3-c80c13a7c7c7,DS002,2024-01-04,Active,74146.54,,3.3
cee51eab-df44-42f4-ba12-845328c19148,DI002,2024-08-30,Active,,,0.65
cee51eab-df44-42f4-ba12-845328c19148,DL002,2023-11-05,Active,,117515.26,4.02
bda60360-ba56-4e5c-a109-b6143cf7541e,DIN001,2025-07-12,Active,,,2.5
bda60360-ba56-4e5c-a109-b6143cf7541e,DS001,2024-07-31,Active,116910.19,,3.42
c8063284-0cf6-47ae-aa2d-a4ba6f30f880,DS002,2024-11-13,Active,89608.59,,2.34
c8063284-0cf6-47ae-aa2d-a4ba6f30f880,DI001,2024-06-10,Inactive,,,3.2
84952bf4-6c23-4f19-bc6b-7516eadb2653,DS001,2023-12-06,Active,83783.23,,0.61
bab83a42-8a44-406b-9b3c-836ddb86965e,DI001,2025-05-22,Active,,,3.9
bab83a42-8a44-406b-9b3c-836ddb86965e,DL001,2024-01-27,Active,,103075.3,1.08
0e539f22-82dc-4f92-990a-446ed3527803,DI002,2024-05-23,Active,,,2.81
0e539f22-82dc-4f92-990a-446ed3527803,DI001,2024-05-31,Active,,,2.86
5ad9e1b1-6eae-4044-9a44-ae3ecd4dc526,DS001,2024-04-01,Active,127940.08,,3.0
5ad9e1b1-6eae-4044-9a44-ae3ecd4dc526,DL002,2024-03-15,Active,,244566.86,3.32
5d3b30a9-2db0-41cd-9b73-a43748d77c1e,DI002,2024-07-11,Active,,,1.64
5d3b30a9-2db0-41cd-9b73-a43748d77c1e,DL002,2024-01-04,Active,,96011.82,1.59
5e6e187a-e939-4790-9817-7e4a5415668e,DL001,2024-06-06,Active,,199899.98,0.57
5e6e187a-e939-4790-9817-7e4a5415668e,DIN001,2024-04-18,Active,,,2.0
5e6e187a-e939-4790-9817-7e4a5415668e,DS002,2024-02-03,Active,9404.09,,2.08
44afa389-4ebd-4375-b82a-63721d8e90a1,DS001,2024-09-04,Inactive,131300.02,,1.51
44afa389-4ebd-4375-b82a-63721d8e90a1,DIN001,2025-07-25,Inactive,,,4.3
44afa389-4ebd-4375-b82a-63721d8e90a1,DS002,2025-03-12,Active,80444.02,,1.47
a0263af8-f05b-400d-8b22-b0f46e27df6f,DL001,2024-11-11,Active,,221767.16,0.77
71483cf3-05fd-4611-bb53-ab5c788cbda7,DI002,2024-05-24,Active,,,1.94
71483cf3-05fd-4611-bb53-ab5c788cbda7,DL002,2024-12-25,Inactive,,108242.62,1.47
be8eea89-c9a1-40da-bdea-ea744d528e70,DL002,2024-05-25,Active,,17421.41,1.21
e0e239c9-0d77-477e-ad06-5aad74324e33,DIN002,2025-07-06,Active,,,1.92
e0e239c9-0d77-477e-ad06-5aad74324e33,DS002,2025-04-18,Active,111968.83,,1.38
e0e239c9-0d77-477e-ad06-5aad74324e33,DL001,2025-07-26,Active,,139743.86,0.54
4c820673-c6cf-466d-977a-30d28f136e64,DS002,2024-10-27,Inactive,493450.56,,0.95
4c820673-c6cf-466d-977a-30d28f136e64,DL002,2024-10-19,Active,,215353.5,1.0
1ea4393e-98b1-4b7c-9016-6be9a8ca84bf,DIN001,2024-08-30,Active,,,3.44
1ea4393e-98b1-4b7c-9016-6be9a8ca84bf,DI001,2023-11-21,Active,,,3.5
618017cd-9f6c-4433-b33e-fe2dad121c67,DI002,2024-10-29,Active,,,3.8
618017cd-9f6c-4433-b33e-fe2dad121c67,DS001,2023-12-23,Active,258985.18,,4.45
704cbe09-dd80-4118-9818-9d5c787287aa,DI002,2024-02-02,Active,,,1.2
704cbe09-dd80-4118-9818-9d5c787287aa,DIN001,2025-07-07,Active,,,0.79
cdf4bbf9-24d6-440d-a76a-e750ea543978,DS001,2025-05-11,Active,471619.57,,3.24
795fac8c-366b-41e8-b76d-43d6a3564c31,DL002,2024-02-20,Active,,178252.46,3.35
795fac8c-366b-41e8-b76d-43d6a3564c31,DI001,2024-10-11,Active,,,3.8
8c2cbd61-be41-4651-b485-18ae32f3e517,DL001,2024-01-21,Active,,121965.87,4.96
8c2cbd61-be41-4651-b485-18ae32f3e517,DS001,2024-03-30,Active,286741.84,,0.56
8c2cbd61-be41-4651-b485-18ae32f3e517,DIN002,2024-07-16,Active,,,4.04
659295e9-4f54-44bf-8bf5-982fc6cd2867,DI002,2025-06-27,Active,,,0.77
0a0f90b1-e3b9-4594-9ceb-f4aec197f8b2,DS001,2025-03-14,Active,39064.5,,2.79
0a0f90b1-e3b9-4594-9ceb-f4aec197f8b2,DL001,2024-03-04,Active,,176435.1,2.03
0a0f90b1-e3b9-4594-9ceb-f4aec197f8b2,DI002,2025-09-14,Active,,,1.79
7132317a-e7bd-49d2-a126-d75d14dfa6cc,DL002,2024-04-21,Active,,93568.59,0.53
47bb48dc-9489-4371-9f85-3a5ed48efa23,DI002,2024-10-19,Active,,,3.82
47bb48dc-9489-4371-9f85-3a5ed48efa23,DIN002,2025-04-05,Inactive,,,1.72
47bb48dc-9489-4371-9f85-3a5ed48efa23,DS001,2025-09-23,Active,357910.54,,0.83
1469cfdb-ead4-4475-b479-e3876a083438,DL002,2024-12-26,Active,,210681.51,3.51
1469cfdb-ead4-4475-b479-e3876a083438,DIN001,2024-04-18,Active,,,1.51
1469cfdb-ead4-4475-b479-e3876a083438,DIN002,2023-12-17,Active,,,3.17
9d7387db-9f19-4aed-a696-5fef4ac73369,DL002,2025-08-31,Active,,112465.38,3.12
d2e2683b-f8ef-496d-9c49-c38cc4bdc7bb,DS001,2024-08-07,Inactive,21395.69,,1.14
d2e2683b-f8ef-496d-9c49-c38cc4bdc7bb,DI002,2025-07-21,Active,,,1.84
0e73d29d-3b07-492c-bd52-6f8b32238e9d,DS001,2023-12-23,Active,248886.3,,2.78
be218d8c-e7cd-4632-9a7d-e4ca127b0cc4,DI001,2024-11-20,Active,,,2.98
be218d8c-e7cd-4632-9a7d-e4ca127b0cc4,DIN002,2024-08-10,Active,,,4.53
0e98b74c-c136-4a4d-ac55-6cf549d3b92b,DS002,2024-01-16,Active,320889.58,,2.12
0e98b74c-c136-4a4d-ac55-6cf549d3b92b,DS001,2024-05-22,Active,294793.0,,1.66
0e98b74c-c136-4a4d-ac55-6cf549d3b92b,DIN002,2024-03-03,Active,,,1.08
51155c68-3d45-46a7-9d72-86cee0ba7305,DIN002,2023-11-07,Active,,,4.08
51155c68-3d45-46a7-9d72-86cee0ba7305,DL001,2024-02-19,Active,,35082.99,0.95
d3b4c7a5-8ce2-45ef-a805-2aaedce2ac03,DS001,2025-03-13,Active,70056.87,,3.39
d3b4c7a5-8ce2-45ef-a805-2aaedce2ac03,DI002,2024-06-01,Active,,,3.83
723e7b59-c683-4c76-9137-07f356ca3417,DL001,2024-07-24,Active,,93666.41,4.09
8357e3ae-27e4-4773-a416-6c3039898baa,DIN002,2025-06-27,Active,,,4.98
7e7f644d-9516-4294-a739-ad12701fca41,DS002,2023-10-19,Active,62613.4,,0.62
7e7f644d-9516-4294-a739-ad12701fca41,DS001,2024-05-19,Active,18297.7,,1.85
7e7f644d-9516-4294-a739-ad12701fca41,DL001,2024-08-03,Active,,99322.22,0.77
1bbe629b-3c05-42a5-a727-09c5630df025,DIN002,2024-01-28,Inactive,,,0.89
1bbe629b-3c05-42a5-a727-09c5630df025,DI001,2025-03-30,Active,,,0.79
1bbe629b-3c05-42a5-a727-09c5630df025,DL002,2025-06-02,Inactive,,79259.52,0.74
fa2a326b-4098-49fd-a0cf-5282fb7da97a,DL001,2025-08-14,Active,,274997.33,2.55
fa2a326b-4098-49fd-a0cf-5282fb7da97a,DI001,2024-05-23,Active,,,4.13
fa2a326b-4098-49fd-a0cf-5282fb7da97a,DL002,2025-04-01,Active,,251403.29,3.48
9916130a-354d-43fa-9fb0-cd9dcb98dc57,DL002,2024-08-28,Active,,134135.75,2.99
9916130a-354d-43fa-9fb0-cd9dcb98dc57,DL001,2024-08-17,Active,,44143.2,3.07
00a6ed52-835e-4419-877c-9b948035c6de,DL002,2023-12-20,Active,,154139.79,2.04
00a6ed52-835e-4419-877c-9b948035c6de,DS002,2025-01-31,Active,97827.72,,3.88
